ListingKey,ListingNumber,ListingCreationDate,CreditGrade,Term,LoanStatus,ClosedDate,BorrowerAPR,BorrowerRate,LenderYield,EstimatedEffectiveYield,EstimatedLoss,EstimatedReturn,ProsperRating (numeric),ProsperRating (Alpha),ProsperScore,ListingCategory (numeric),BorrowerState,Occupation,EmploymentStatus,EmploymentStatusDuration,IsBorrowerHomeowner,CurrentlyInGroup,GroupKey,DateCreditPulled,CreditScoreRangeLower,CreditScoreRangeUpper,FirstRecordedCreditLine,CurrentCreditLines,OpenCreditLines,TotalCreditLinespast7years,OpenRevolvingAccounts,OpenRevolvingMonthlyPayment,InquiriesLast6Months,TotalInquiries,CurrentDelinquencies,AmountDelinquent,DelinquenciesLast7Years,PublicRecordsLast10Years,PublicRecordsLast12Months,RevolvingCreditBalance,BankcardUtilization,AvailableBankcardCredit,TotalTrades,TradesNeverDelinquent (percentage),TradesOpenedLast6Months,DebtToIncomeRatio,IncomeRange,IncomeVerifiable,StatedMonthlyIncome,LoanKey,TotalProsperLoans,TotalProsperPaymentsBilled,OnTimeProsperPayments,ProsperPaymentsLessThanOneMonthLate,ProsperPaymentsOneMonthPlusLate,ProsperPrincipalBorrowed,ProsperPrincipalOutstanding,ScorexChangeAtTimeOfListing,LoanCurrentDaysDelinquent,LoanFirstDefaultedCycleNumber,LoanMonthsSinceOrigination,LoanNumber,LoanOriginalAmount,LoanOriginationDate,LoanOriginationQuarter,MemberKey,MonthlyLoanPayment,LP_CustomerPayments,LP_CustomerPrincipalPayments,LP_InterestandFees,LP_ServiceFees,LP_CollectionFees,LP_GrossPrincipalLoss,LP_NetPrincipalLoss,LP_NonPrincipalRecoverypayments,PercentFunded,Recommendations,InvestmentFromFriendsCount,InvestmentFromFriendsAmount,Investors,LoanMonthsSinceOriginationY,LoanFirstDefaultedCycleNumberQ,bad_aux,PW,fraud,bad,indeterm,LoanOriginationYear
C0B63532283572315AD7089,542273,2011-12-01 16:00:08.570000000,,60,Current,,0.21989,0.2005,0.1905,0.1871,0.052,0.1351,5.0,B,7.0,1,WI,Other,Employed,117.0,False,False,,2011-12-01 16:00:04,660.0,679.0,2002-12-02 00:00:00,15.0,12.0,27.0,11,525.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32289.0,0.67,15661.0,22.0,1.0,0.0,0.52,"$25,000-49,999",True,2666.666667,62AD363694906007465BA8B,1.0,9.0,9.0,0.0,0.0,7500.0,6120.42,-30.0,0,,27,57375,15000,2011-12-13,Q4 2011,5AA73376673212539091F97,397.83,10343.58,4727.3,5616.28,-280.12,0.0,0.0,0.0,0.0,1.0,0,0,0.0,307,2.0,,False,True,False,False,False,2011
30383476004711465F01818,445565,2010-02-04 15:52:08.853000000,,36,Completed,2012-08-06 00:00:00,0.13119,0.11,0.1,0.0484,0.05,0.0484,5.0,B,8.0,1,CA,Other,Full-time,125.0,False,False,,2010-01-11 22:23:47,720.0,739.0,1996-03-13 00:00:00,6.0,4.0,12.0,2,41.0,1.0,5.0,1.0,115.0,9.0,0.0,0.0,1150.0,0.21,4150.0,11.0,0.81,0.0,0.16,"$50,000-74,999",True,4583.333333,774D3581055038869788238,1.0,36.0,36.0,0.0,0.0,4000.0,0.0,,0,,49,40963,2500,2010-02-23,Q1 2010,E50233650367036399E4D1E,81.85,2926.32,2500.0,426.32,-38.76,0.0,0.0,0.0,0.0,1.0,0,0,0.0,143,4.0,,False,True,False,False,False,2010
2EF635371980737434C0B51,552560,2012-01-19 08:05:40.240000000,,36,Current,,0.17359,0.1449,0.1349,0.1326,0.0595,0.0731,5.0,B,8.0,13,NY,Other,Employed,6.0,False,False,,2012-01-19 08:05:36,720.0,739.0,1986-03-01 00:00:00,4.0,2.0,24.0,2,29.0,1.0,5.0,3.0,482.0,10.0,2.0,1.0,713.0,0.07,8787.0,18.0,0.66,0.0,0.08,"$1-24,999",True,1906.666667,5E2A3642056906512EE577F,,,,,,,,,0,,26,59529,3000,2012-01-26,Q1 2012,08993537067584640511004,103.25,2581.25,1941.6,639.65,-44.14,0.0,0.0,0.0,0.0,1.0,0,0,0.0,28,2.0,,False,True,False,False,False,2012
341E351104202334543D3B7,499070,2011-03-22 11:56:29.823000000,,36,Completed,2014-01-30 00:00:00,0.35643,0.3199,0.3099,0.2917,0.183,0.1087,1.0,HR,4.0,2,NJ,Other,Other,63.0,False,False,,2011-03-22 11:56:22,640.0,659.0,1983-08-22 00:00:00,3.0,2.0,7.0,2,25.0,0.0,0.0,1.0,126.0,27.0,1.0,0.0,196.0,0.78,54.0,5.0,0.66,0.0,0.07,"$1-24,999",True,1900.0,EEA0361500824481645CCBD,,,,,,,,,0,,36,48175,2000,2011-03-30,Q1 2011,E41E3511369406614BC9F88,87.1,3054.98,2000.0,1054.98,-32.97,0.0,0.0,0.0,0.0,1.0,0,0,0.0,44,3.0,,False,True,False,False,False,2011
15FF3512817064537F012B6,502178,2011-04-13 13:24:03.557000000,,36,Current,,0.35643,0.3199,0.3099,0.2957,0.147,0.1487,2.0,E,6.0,1,NY,Other,Employed,174.0,True,False,,2011-04-13 13:23:55,640.0,659.0,2000-03-13 00:00:00,7.0,7.0,14.0,5,183.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,4601.0,0.87,708.0,13.0,0.76,1.0,0.15,"$50,000-74,999",True,5833.333333,5251361840639410908CE83,,,,,,,,,0,,35,48945,7500,2011-04-29,Q2 2011,100235133963895779B514B,326.62,11105.08,6855.62,4249.46,-132.83,0.0,0.0,0.0,0.0,1.0,0,0,0.0,107,3.0,,False,True,False,False,False,2011
A16B35287788278681CD0B0,530918,2011-10-05 15:31:42.367000000,,36,Chargedoff,2013-09-20 00:00:00,0.30532,0.2699,0.2599,0.2534,0.112,0.1414,3.0,D,6.0,1,MO,Other,Employed,71.0,False,False,,2011-10-03 06:58:13,740.0,759.0,2005-09-23 00:00:00,4.0,4.0,4.0,3,76.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,861.0,0.1,7339.0,4.0,1.0,1.0,0.2,"$50,000-74,999",True,4166.666667,22A6363280114273093C554,,,,,,,,,293,23.0,29,54736,7000,2011-10-21,Q4 2011,882435276990704399565E8,285.74,6357.58,4425.6,1931.98,-71.59,0.0,2574.4,2574.4,0.0,1.0,0,0,0.0,61,2.0,24.0,True,True,False,False,True,2011
63983458036403993DD30B1,416637,2009-07-15 08:46:18.263000000,,36,Completed,2012-08-04 00:00:00,0.09221,0.0715,0.0615,0.0555,0.006,0.0555,7.0,AA,10.0,1,IL,Computer Programmer,Full-time,40.0,True,False,,2009-07-15 08:42:25,800.0,819.0,1998-08-06 00:00:00,11.0,10.0,27.0,6,336.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12355.0,0.22,43345.0,24.0,1.0,0.0,0.12,"$75,000-99,999",True,7083.333333,B99C356294537418047CA18,1.0,12.0,12.0,0.0,0.0,5000.0,3420.52,63.0,0,,55,38090,5000,2009-08-04,Q3 2009,BDD9341734412935517E273,154.73,5570.57,4999.98,570.59,-79.78,0.0,0.0,0.0,0.0,1.0,0,0,0.0,152,5.0,,False,True,False,False,False,2009
343E3452187253892A48A50,415961,2009-05-06 23:55:16.543000000,,36,Completed,2012-11-05 00:00:00,0.12279,0.1017,0.0917,,,,,,,1,CA,Other,Full-time,33.0,False,False,,2009-09-22 23:25:51,700.0,719.0,1994-08-02 00:00:00,15.0,12.0,39.0,11,244.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,4701.0,0.17,21949.0,26.0,1.0,1.0,0.21,"$50,000-74,999",True,4333.333333,DEF735717420908286A567E,1.0,22.0,22.0,0.0,0.0,6500.0,2942.81,46.0,0,,52,39295,4500,2009-11-05,Q4 2009,D751340562524315508839B,145.56,5239.59,4500.01,739.58,-72.68,0.0,0.0,0.0,0.0,1.0,0,0,0.0,239,4.0,,False,True,False,False,False,2009
BF253543887096592FA6F93,573520,2012-03-29 13:16:25.663000000,,36,Completed,2012-07-23 00:00:00,0.2837,0.2452,0.2352,0.2294,0.119,0.1104,3.0,D,6.0,1,VA,Analyst,Employed,7.0,False,False,,2012-03-29 13:16:21,700.0,719.0,2003-11-03 00:00:00,5.0,5.0,18.0,2,144.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,10257.0,0.42,13743.0,16.0,1.0,1.0,0.21,"$75,000-99,999",True,7916.666667,4F46364690322464954DB83,,,,,,,,,0,,23,63217,15000,2012-04-06,Q2 2012,A40235429202645745E9CDE,592.6,16060.58,15000.0,1060.58,-43.25,0.0,0.0,0.0,0.0,1.0,0,0,0.0,28,2.0,,False,True,False,False,False,2012
A178354165764484745D470,570212,2012-03-20 09:24:31.507000000,,36,Past Due (61-90 days),,0.35797,0.3177,0.3077,0.2896,0.165,0.1246,1.0,HR,5.0,15,TX,Executive,Employed,133.0,False,False,,2012-03-20 09:24:25,660.0,679.0,1989-09-01 00:00:00,1.0,0.0,32.0,2,0.0,2.0,6.0,0.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0,30.0,0.7,0.0,0.01,"$100,000+",True,13750.0,AC4736453956958461383B4,,,,,,,,,74,,24,62446,4000,2012-03-26,Q1 2012,63CA3541859860658BA36F1,173.71,3459.2,1398.01,2061.19,-52.71,-265.77,0.0,0.0,0.0,1.0,0,0,0.0,9,2.0,,False,True,False,False,False,2012
C3C135436465533732D3E2E,571865,2012-03-25 18:14:52.610000000,,36,Current,,0.11766,0.0899,0.0799,0.0797,0.02,0.0597,6.0,A,8.0,7,AZ,Professional,Employed,57.0,True,False,,2012-03-25 18:14:49,640.0,659.0,1997-04-01 00:00:00,26.0,15.0,53.0,10,418.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,7467.0,0.43,8470.0,51.0,0.98,0.0,0.18,"$100,000+",True,10416.666667,6884364594594902172C609,1.0,10.0,10.0,0.0,0.0,3500.0,2836.22,16.0,0,,24,62682,5000,2012-03-27,Q1 2012,63EC351442941178433D5F5,158.98,3656.54,3039.83,616.71,-68.59,0.0,0.0,0.0,0.0,1.0,0,0,0.0,22,2.0,,False,True,False,False,False,2012
C3C435415452189170A3B05,569582,2012-03-18 12:17:34.963000000,,36,Completed,2013-05-14 00:00:00,0.33553,0.2958,0.2858,0.2727,0.147,0.1257,2.0,E,6.0,7,KY,Construction,Employed,210.0,False,False,,2012-03-18 12:17:29,640.0,659.0,1991-05-22 00:00:00,3.0,3.0,19.0,3,40.0,1.0,2.0,2.0,775.0,40.0,0.0,0.0,707.0,0.85,73.0,16.0,0.58,2.0,0.04,"$50,000-74,999",True,5833.333333,B3423645931007615F3AD85,,,,,,,,,0,,24,62464,4000,2012-03-26,Q1 2012,D85735427964219352CB124,168.89,5179.87,3999.99,1179.88,-39.89,0.0,0.0,0.0,0.0,1.0,0,0,0.0,55,2.0,,False,True,False,False,False,2012
16F13489186133576D0FB00,466697,2010-07-15 21:12:12.290000000,,36,Chargedoff,2012-09-27 00:00:00,0.16005,0.1385,0.1285,0.0764,0.05,0.0764,5.0,B,8.0,6,MI,Teacher,Full-time,178.0,True,False,,2010-07-02 09:31:58,740.0,759.0,1986-10-30 00:00:00,8.0,7.0,49.0,5,109.0,2.0,13.0,0.0,0.0,26.0,0.0,0.0,2251.0,0.37,3749.0,40.0,0.7,0.0,0.08,"$75,000-99,999",True,7500.0,B0AC3594967163264C05269,,,,,,,,,559,26.0,44,43716,6000,2010-07-28,Q3 2010,9657342126763598239935A,204.63,4412.23,3105.83,1306.4,-81.0,-208.72,2894.17,2629.47,249.19,1.0,1,0,0.0,148,4.0,24.0,True,True,False,False,True,2010
70A93541124828238156AF1,564629,2012-03-03 00:07:46.050000000,,60,Chargedoff,2014-01-08 00:00:00,0.27246,0.2468,0.2368,0.2312,0.089,0.1422,4.0,C,7.0,7,CA,Police Officer/Correction Officer,Employed,58.0,False,False,,2012-03-03 00:07:41,660.0,679.0,2004-11-16 00:00:00,7.0,7.0,8.0,6,256.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7858.0,0.51,4422.0,8.0,1.0,0.0,0.31,"$25,000-49,999",True,3333.333333,39A33643950084538E2A21B,,,,,,,,,183,22.0,24,61723,15000,2012-03-08,Q1 2012,6A4735398892195187DD26E,437.46,7436.82,2580.24,4856.58,-196.78,0.0,12419.76,12419.76,0.0,1.0,0,0,0.0,48,2.0,24.0,True,True,False,False,True,2012
BF65352388442424208B0B4,520436,2011-08-07 12:11:01.883000000,,36,Current,,0.35643,0.3199,0.3099,0.2957,0.147,0.1487,2.0,E,5.0,7,FL,Clerical,Employed,50.0,True,False,,2011-08-07 12:10:56,700.0,719.0,1978-02-01 00:00:00,7.0,7.0,19.0,5,524.0,0.0,2.0,1.0,7325.0,0.0,1.0,0.0,14457.0,0.67,4136.0,19.0,0.89,0.0,0.19,"$75,000-99,999",True,7183.0,4AF23627783085654A8D14A,,,,,,,,,0,,31,52406,7500,2011-08-23,Q3 2011,88F635232085501997AE7A8,326.62,9798.6,5695.11,4103.49,-128.27,0.0,0.0,0.0,0.0,1.0,0,0,0.0,152,3.0,,False,True,False,False,False,2011
BF663462204017459A72739,423991,2009-09-13 08:35:59.137000000,,36,Completed,2010-01-20 00:00:00,0.28675,0.2635,0.2535,0.1472,0.1,0.1472,3.0,D,8.0,1,TX,Construction,Full-time,35.0,False,False,,2009-09-02 16:38:07,640.0,659.0,1983-05-01 00:00:00,12.0,11.0,27.0,9,693.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,30562.0,0.8,6701.0,26.0,1.0,1.0,0.23,"$50,000-74,999",True,5433.333333,08163567129120531F5B443,,,,,,,,,0,,53,38776,3500,2009-10-01,Q4 2009,1CD034625950648027D5DFB,141.67,3773.47,3500.0,273.47,-10.38,0.0,0.0,0.0,0.0,1.0,0,1,725.0,119,4.0,,False,True,False,False,False,2009
C3F63535229936721E6E548,545209,2011-12-17 04:20:16.050000000,,60,Chargedoff,2013-08-20 00:00:00,0.29495,0.2687,0.2587,0.2523,0.105,0.1473,3.0,D,4.0,1,IN,Clerical,Employed,188.0,True,False,,2011-12-17 04:20:12,620.0,639.0,1980-01-01 00:00:00,8.0,8.0,27.0,3,69.0,2.0,5.0,4.0,0.0,0.0,1.0,0.0,2175.0,0.9,225.0,21.0,0.68,2.0,0.33,"$25,000-49,999",True,3603.0,A55B3638506161577641ABB,1.0,9.0,9.0,0.0,0.0,2500.0,2045.1,-48.0,324,20.0,27,57664,7500,2011-12-20,Q4 2011,6B4C3480458403449E943DD,228.43,3396.45,986.65,2409.8,-72.74,-77.67,6513.35,6513.35,0.0,1.0,0,0,0.0,17,2.0,20.0,True,True,False,False,True,2011
CD4F35407991598100F36C9,567508,2012-03-11 16:16:41.770000000,,36,Completed,2013-12-24 00:00:00,0.35797,0.3177,0.3077,0.2896,0.165,0.1246,1.0,HR,4.0,1,CA,Civil Service,Employed,258.0,True,False,,2012-03-11 16:16:39,660.0,679.0,1987-03-01 00:00:00,15.0,13.0,44.0,9,461.0,7.0,10.0,0.0,0.0,2.0,0.0,0.0,21102.0,0.58,14697.0,40.0,0.8,2.0,0.21,"$50,000-74,999",True,5913.583333,9DB03646618189449B92361,,,,,,,,,0,,24,62172,2000,2012-03-19,Q1 2012,6F5B3524276101150DFB2D6,86.85,2877.49,1999.76,877.73,-27.63,0.0,0.0,0.0,0.0,1.0,0,0,0.0,6,2.0,,False,True,False,False,False,2012
C8483535487933783883D50,550879,2012-01-12 05:24:54.107000000,,36,Current,,0.34998,0.3099,0.2999,0.2861,0.149,0.1371,2.0,E,1.0,1,IN,Other,Employed,208.0,True,False,,2012-01-12 05:24:52,640.0,659.0,1979-07-01 00:00:00,17.0,18.0,27.0,14,2932.0,2.0,6.0,1.0,992.0,0.0,0.0,0.0,103058.0,0.92,8104.0,27.0,0.92,2.0,0.35,"$100,000+",True,11250.0,700936403912009128CF6DF,1.0,12.0,12.0,0.0,0.0,3000.0,2318.67,-8.0,0,,26,58845,4000,2012-01-13,Q1 2012,878835011732046902D96BD,171.98,4299.5,2368.2,1931.3,-62.32,0.0,0.0,0.0,0.0,1.0,0,0,0.0,43,2.0,,False,True,False,False,False,2012
15E23541564472299F109B4,566226,2012-03-07 06:27:02.370000000,,60,Current,,0.27246,0.2468,0.2368,0.2312,0.089,0.1422,4.0,C,7.0,14,AL,Computer Programmer,Employed,32.0,False,True,3D4D3366260257624AB272D,2012-03-07 06:26:55,660.0,679.0,2005-12-09 00:00:00,7.0,7.0,19.0,1,16.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1031.0,0.51,969.0,13.0,0.69,1.0,0.12,"$75,000-99,999",True,7083.333333,FD113648066561779FCC79D,,,,,,,,,0,,23,63933,5000,2012-04-19,Q2 2012,096C3528441107479638517,145.82,3208.04,1174.97,2033.07,-82.36,0.0,0.0,0.0,0.0,1.0,0,0,0.0,12,2.0,,False,True,False,False,False,2012
16473543627112391D85748,571988,2012-03-26 08:54:08.903000000,,60,Current,,0.15784,0.1396,0.1296,0.1291,0.033,0.0961,6.0,A,9.0,1,NY,Analyst,Employed,309.0,True,False,,2012-03-26 08:54:04,760.0,779.0,1990-05-31 00:00:00,8.0,6.0,18.0,6,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81937.0,0.74,28263.0,16.0,0.93,0.0,0.15,"$100,000+",True,8333.333333,B2DE36476937135375A5438,,,,,,,,,0,,24,62912,10000,2012-03-30,Q1 2012,957E35421532483399E04F0,232.48,5347.04,3039.58,2307.46,-165.28,0.0,0.0,0.0,0.0,1.0,0,0,0.0,33,2.0,,False,True,False,False,False,2012
345E35116275613349E4CDB,500499,2011-04-04 11:44:32.937000000,,36,Defaulted,2012-07-14 00:00:00,0.25424,0.2199,0.2099,0.2048,0.098,0.1068,3.0,D,7.0,1,MO,Clerical,Full-time,36.0,True,False,,2011-03-27 07:00:17,660.0,679.0,2006-06-11 00:00:00,10.0,9.0,14.0,7,205.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7363.0,0.41,2792.0,13.0,0.92,0.0,0.27,"$25,000-49,999",True,3416.666667,14BB3617452978578C04A22,1.0,36.0,35.0,1.0,0.0,3000.0,0.0,69.0,542,15.0,35,48525,6000,2011-04-14,Q2 2011,16E93388454575533FC2F42,229.11,2291.1,1288.88,1002.22,-45.57,0.0,4711.12,4711.12,0.0,1.0,0,0,0.0,79,3.0,16.0,True,True,False,False,True,2011
C07235232296480693A9BFC,520645,2011-08-09 16:14:07.653000000,,36,Current,,0.30532,0.2699,0.2599,0.2534,0.112,0.1414,3.0,D,6.0,1,MD,Attorney,Employed,79.0,True,False,,2011-08-09 16:14:02,660.0,679.0,1987-09-25 00:00:00,14.0,14.0,29.0,11,903.0,2.0,10.0,1.0,32.0,0.0,0.0,0.0,17620.0,0.35,32373.0,28.0,0.92,0.0,0.15,"$100,000+",True,11416.666667,206636284776073842ED840,,,,,,,,,0,,31,52375,5000,2011-08-22,Q3 2011,4A9D3523732125131ACD3AE,204.1,6123.0,3858.21,2264.79,-83.91,0.0,0.0,0.0,0.0,1.0,0,0,0.0,51,3.0,,False,True,False,False,False,2011
343335101816331470AA7C5,497790,2011-03-14 03:21:34.277000000,,36,Completed,2012-02-28 00:00:00,0.35643,0.3199,0.3099,0.2957,0.147,0.1487,2.0,E,4.0,1,WA,Professional,Employed,14.0,True,False,,2011-03-14 03:21:21,720.0,739.0,1975-04-20 00:00:00,24.0,18.0,56.0,17,1640.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,87719.0,0.79,20753.0,53.0,0.96,2.0,0.59,"$75,000-99,999",True,7996.416667,AC603615206096118607CE0,,,,,,,,,0,,36,47907,4000,2011-03-22,Q1 2011,08E03510145220611B64550,174.2,5090.69,4000.0,1090.69,-34.11,0.0,0.0,0.0,0.0,1.0,0,0,0.0,58,3.0,,False,True,False,False,False,2011
16533530703777089C710F9,539179,2011-11-15 09:12:29.123000000,,36,Chargedoff,2012-06-23 00:00:00,0.20564,0.1764,0.1664,0.1635,0.0595,0.104,5.0,B,8.0,1,LA,Professional,Employed,118.0,False,False,,2011-11-15 09:12:24,680.0,699.0,1989-03-01 00:00:00,3.0,3.0,16.0,3,87.0,1.0,3.0,0.0,0.0,25.0,0.0,0.0,521.0,0.08,1277.0,13.0,0.57,0.0,0.07,"$25,000-49,999",True,3750.0,ECC336347201325693934E5,,,,,,,,,718,8.0,28,56328,4500,2011-11-22,Q4 2011,720935320084563410DE6CA,161.87,308.74,111.45,197.29,-10.34,-40.75,4388.55,4388.55,225.0,1.0,0,0,0.0,18,2.0,8.0,True,True,False,True,False,2011
69483546809409131A2B1A1,587829,2012-05-10 20:46:44.627000000,,36,Current,,0.21372,0.1768,0.1668,0.1639,0.0565,0.1074,5.0,B,8.0,1,CA,Sales - Retail,Employed,55.0,True,False,,2012-05-10 20:46:42,700.0,719.0,1996-09-06 00:00:00,15.0,15.0,21.0,13,670.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,27407.0,0.84,4777.0,20.0,1.0,0.0,0.14,"$100,000+",True,14166.666667,CF883651163327896721E5A,,,,,,,,,0,,22,66903,15000,2012-05-30,Q2 2012,14733539247332670338FE3,539.88,11337.48,7775.75,3561.73,-201.49,0.0,0.0,0.0,0.0,1.0,0,0,0.0,276,2.0,,False,True,False,False,False,2012
64CA3499457680389450542,483677,2010-11-10 05:58:51.803000000,,36,Completed,2011-12-28 00:00:00,0.31053,0.275,0.265,0.1504,0.108,0.1504,3.0,D,6.0,1,IL,Professional,Employed,41.0,True,False,,2010-10-27 05:37:19,740.0,759.0,1996-07-16 00:00:00,7.0,7.0,24.0,4,217.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,5365.0,0.96,143.0,23.0,0.95,1.0,0.16,"$25,000-49,999",True,3583.333333,1CD33603091687262A73460,,,,,,,,,0,,40,45356,3500,2010-11-17,Q4 2010,CAE134976825792464540A0,143.83,4438.22,3500.0,938.22,-34.13,0.0,0.0,0.0,0.0,1.0,0,0,0.0,93,3.0,,False,True,False,False,False,2010
6469352896887135587C8FA,535990,2011-10-28 06:37:42.920000000,,36,Current,,0.18751,0.1656,0.1556,0.1529,0.052,0.1009,5.0,B,8.0,7,NY,Administrative Assistant,Employed,24.0,False,False,,2011-10-28 06:37:41,620.0,639.0,1995-11-11 00:00:00,5.0,5.0,6.0,5,67.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1791.0,0.53,1042.0,6.0,1.0,0.0,0.12,"$25,000-49,999",True,2200.0,43693632596771620364CAD,1.0,10.0,10.0,0.0,0.0,2000.0,1632.48,-47.0,0,,29,55355,3000,2011-10-31,Q4 2011,CF773500229027019CB6AED,106.3,2976.4,2200.43,775.97,-46.81,0.0,0.0,0.0,0.0,1.0,0,0,0.0,14,2.0,,False,True,False,False,False,2011
B9003537627398784583FAA,551872,2012-01-16 14:18:53.183000000,,36,Completed,2013-04-02 00:00:00,0.17359,0.1449,0.1349,0.1326,0.0595,0.0731,5.0,B,8.0,1,CT,Professional,Employed,10.0,False,False,,2012-01-16 14:18:48,700.0,719.0,1996-11-01 00:00:00,11.0,10.0,17.0,8,336.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,14647.0,0.23,48531.0,16.0,1.0,1.0,0.28,"$75,000-99,999",True,6950.0,B2FA36413518554979805E5,,,,,,,,,0,,26,59319,5500,2012-01-24,Q1 2012,753B3536723102312C73985,189.29,6277.47,5499.99,777.48,-53.64,0.0,0.0,0.0,0.0,1.0,0,0,0.0,51,2.0,,False,True,False,False,False,2012
80CB35456349638897FF799,581923,2012-04-24 08:42:57.117000000,,60,Current,,0.27462,0.2489,0.2389,0.2332,0.089,0.1442,4.0,C,6.0,6,OK,Other,Employed,115.0,True,False,,2012-04-24 08:42:51,720.0,739.0,1999-11-03 00:00:00,16.0,15.0,71.0,12,771.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,20354.0,0.66,4951.0,65.0,0.98,0.0,0.37,"$100,000+",True,8333.333333,57F636483396470231A272E,,,,,,,,,0,,23,64795,5000,2012-04-30,Q2 2012,CE1B35456945155026C3A34,146.43,3221.46,1175.45,2046.01,-82.21,0.0,0.0,0.0,0.0,1.0,0,0,0.0,61,2.0,,False,True,False,False,False,2012
158D351802168444701BFF1,509248,2011-06-01 12:05:10.800000000,,60,Chargedoff,2013-12-09 00:00:00,0.24252,0.2199,0.2099,0.205,0.061,0.144,4.0,C,7.0,7,GA,Military Enlisted,Full-time,127.0,True,True,EDD4336809048701713D17D,2011-06-01 12:05:07,700.0,719.0,2000-07-25 00:00:00,6.0,6.0,27.0,6,181.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,10059.0,0.58,3978.0,25.0,0.96,0.0,0.21,"$25,000-49,999",True,3333.333333,89383622388041784F7E856,1.0,22.0,21.0,1.0,0.0,4000.0,0.0,-57.0,213,30.0,33,50058,8000,2011-06-09,Q2 2011,44493394072227760B385CB,220.91,5565.93,2420.47,3145.46,-108.52,0.0,5579.53,5579.53,0.0,1.0,0,0,0.0,108,3.0,32.0,True,True,False,False,True,2011
AE8E3479719727852F3E637,450385,2010-03-13 19:49:55.683000000,,36,Completed,2013-03-25 00:00:00,0.11296,0.092,0.082,0.0608,0.021,0.0608,6.0,A,9.0,1,VA,Professional,Full-time,21.0,True,False,,2010-03-09 07:39:15,760.0,779.0,1994-09-29 00:00:00,13.0,13.0,27.0,9,880.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,40178.0,0.76,12622.0,20.0,1.0,1.0,0.21,"$75,000-99,999",True,6587.583333,B34C3584146825262BF0BF8,,,,,,,,,0,,48,41494,6000,2010-03-25,Q1 2010,9F6934786953288022F48B0,188.79,6891.53,6000.0,891.53,-96.9,0.0,0.0,0.0,0.0,1.0,0,0,0.0,161,4.0,,False,True,False,False,False,2010
C99B3464150843782009F60,426329,2009-09-29 17:55:03.583000000,,36,Chargedoff,2011-06-18 00:00:00,0.37453,0.35,0.34,-0.0251,0.345,-0.0251,1.0,HR,1.0,1,CO,Other,Full-time,19.0,False,False,,2009-09-01 18:59:52,620.0,639.0,1994-04-01 00:00:00,15.0,10.0,81.0,6,234.0,7.0,19.0,4.0,1229.0,16.0,1.0,0.0,7877.0,0.92,600.0,55.0,0.76,0.0,0.63,"$1-24,999",True,2000.0,87BF3568788519680B3E2CA,1.0,20.0,20.0,0.0,0.0,1025.0,521.8,1.0,1118,21.0,53,38952,1699,2009-10-16,Q4 2009,C9593395489502370A8A962,76.86,1152.9,503.85,649.05,-18.55,0.0,1195.15,1195.15,0.0,1.0,0,0,0.0,29,4.0,20.0,True,True,False,False,True,2009
C9AC35115403691502CC220,501732,2011-04-11 07:32:53.737000000,,36,Completed,2014-01-17 00:00:00,0.34887,0.3125,0.3025,0.2848,0.183,0.1018,1.0,HR,4.0,3,CO,Executive,Employed,33.0,True,True,DEC033656549706916915BF,2011-04-11 07:32:43,660.0,679.0,1989-09-08 00:00:00,18.0,14.0,54.0,9,631.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,11779.0,0.95,478.0,49.0,0.93,3.0,0.22,"$75,000-99,999",True,6474.666667,0A1C361666915719325C8E6,3.0,66.0,66.0,0.0,0.0,7500.0,2168.99,-68.0,0,,35,48651,4000,2011-04-20,Q2 2011,6D50337609189033435F01D,172.56,6193.02,4000.0,2193.02,-70.16,0.0,0.0,0.0,0.0,1.0,0,0,0.0,49,3.0,,False,True,False,False,False,2011
